Rabbit-population,Rabbit-born children,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius
31,20,3,0,2.1,10,13,30,25
30,20,3,0,2.1,10,13,30,25
19,20,3,0,2.1,10,13,30,25
17,20,3,0,2.1,10,13,30,25
16,20,3,0,2.1,10,13,30,25
19,23,3,0,2.1,10,13,30,25
19,23,3,0,2.1,10,13,30,25
18,23,3,0,2.1,10,13,30,25
12,23,3,0,2.1,10,13,30,25
10,23,3,0,2.1,10,13,30,25
9,23,3,0,2.1,10,13,30,25
7,23,3,0,2.1,10,13,30,25
6,23,3,0,2.1,10,13,30,25
6,23,3,0,2.1,10,13,30,25
6,23,3,0,2.1,10,13,30,25
6,23,3,0,2.1,10,13,30,25
6,23,3,0,2.1,10,13,30,25
6,23,3,0,2.1,10,13,30,25
5,23,3,0,2.1,10,13,30,25
5,23,3,0,2.1,10,13,30,25
5,23,3,0,2.1,10,13,30,25
5,23,3,0,2.1,10,13,30,25
4,23,3,0,2.1,10,13,30,25
4,23,3,0,2.1,10,13,30,25
4,23,3,0,2.1,10,13,30,25
4,23,3,0,2.1,10,13,30,25
4,23,3,0,2.1,10,13,30,25
4,23,3,0,2.1,10,13,30,25
3,23,3,0,2.1,10,13,30,25
1,23,3,0,2.1,10,13,30,25
1,23,3,0,2.1,10,13,30,25
1,23,3,0,2.1,10,13,30,25
1,23,3,0,2.1,10,13,30,25
1,23,3,0,2.1,10,13,30,25
1,23,3,0,2.1,10,13,30,25
1,23,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
44,4,3,0,2.1,10,13,30,25
46,6,3,0,2.1,10,13,30,25
48,8,3,0,2.1,10,13,30,25
48,8,3,0,2.1,10,13,30,25
48,8,3,0,2.1,10,13,30,25
44,8,3,0,2.1,10,13,30,25
48,12,3,0,2.1,10,13,30,25
46,12,3,0,2.1,10,13,30,25
45,14,3,0,2.1,10,13,30,25
48,18,3,0,2.1,10,13,30,25
48,20,3,0,2.1,10,13,30,25
48,22,3,0,2.1,10,13,30,25
47,22,3,0,2.1,10,13,30,25
42,22,3,0,2.1,10,13,30,25
42,22,3,0,2.1,10,13,30,25
40,24,3,0,2.1,10,13,30,25
42,26,3,0,2.1,10,13,30,25
39,28,3,0,2.1,10,13,30,25
38,28,3,0,2.1,10,13,30,25
39,31,3,0,2.1,10,13,30,25
39,31,3,0,2.1,10,13,30,25
33,31,3,0,2.1,10,13,30,25
35,33,3,0,2.1,10,13,30,25
32,33,3,0,2.1,10,13,30,25
35,37,3,0,2.1,10,13,30,25
38,41,3,0,2.1,10,13,30,25
36,43,3,0,2.1,10,13,30,25
35,43,3,0,2.1,10,13,30,25
27,43,3,0,2.1,10,13,30,25
27,43,3,0,2.1,10,13,30,25
27,43,3,0,2.1,10,13,30,25
20,43,3,0,2.1,10,13,30,25
22,45,3,0,2.1,10,13,30,25
27,51,3,0,2.1,10,13,30,25
26,51,3,0,2.1,10,13,30,25
26,53,3,0,2.1,10,13,30,25
26,53,3,0,2.1,10,13,30,25
22,53,3,0,2.1,10,13,30,25
21,53,3,0,2.1,10,13,30,25
19,53,3,0,2.1,10,13,30,25
23,57,3,0,2.1,10,13,30,25
23,57,3,0,2.1,10,13,30,25
19,57,3,0,2.1,10,13,30,25
17,57,3,0,2.1,10,13,30,25
16,57,3,0,2.1,10,13,30,25
14,59,3,0,2.1,10,13,30,25
13,59,3,0,2.1,10,13,30,25
13,59,3,0,2.1,10,13,30,25
13,59,3,0,2.1,10,13,30,25
13,59,3,0,2.1,10,13,30,25
13,59,3,0,2.1,10,13,30,25
13,59,3,0,2.1,10,13,30,25
16,62,3,0,2.1,10,13,30,25
16,62,3,0,2.1,10,13,30,25
16,62,3,0,2.1,10,13,30,25
11,62,3,0,2.1,10,13,30,25
12,64,3,0,2.1,10,13,30,25
11,64,3,0,2.1,10,13,30,25
11,64,3,0,2.1,10,13,30,25
11,64,3,0,2.1,10,13,30,25
11,64,3,0,2.1,10,13,30,25
9,64,3,0,2.1,10,13,30,25
9,64,3,0,2.1,10,13,30,25
11,66,3,0,2.1,10,13,30,25
11,66,3,0,2.1,10,13,30,25
11,66,3,0,2.1,10,13,30,25
11,66,3,0,2.1,10,13,30,25
11,66,3,0,2.1,10,13,30,25
10,66,3,0,2.1,10,13,30,25
10,66,3,0,2.1,10,13,30,25
10,66,3,0,2.1,10,13,30,25
8,66,3,0,2.1,10,13,30,25
5,66,3,0,2.1,10,13,30,25
7,69,3,0,2.1,10,13,30,25
7,69,3,0,2.1,10,13,30,25
7,69,3,0,2.1,10,13,30,25
6,69,3,0,2.1,10,13,30,25
6,69,3,0,2.1,10,13,30,25
2,69,3,0,2.1,10,13,30,25
2,69,3,0,2.1,10,13,30,25
2,69,3,0,2.1,10,13,30,25
2,69,3,0,2.1,10,13,30,25
2,69,3,0,2.1,10,13,30,25
2,69,3,0,2.1,10,13,30,25
2,69,3,0,2.1,10,13,30,25
2,69,3,0,2.1,10,13,30,25
1,69,3,0,2.1,10,13,30,25
1,69,3,0,2.1,10,13,30,25
1,69,3,0,2.1,10,13,30,25
1,69,3,0,2.1,10,13,30,25
1,69,3,0,2.1,10,13,30,25
1,69,3,0,2.1,10,13,30,25
1,69,3,0,2.1,10,13,30,25
1,69,3,0,2.1,10,13,30,25
1,69,3,0,2.1,10,13,30,25
1,69,3,0,2.1,10,13,30,25
1,69,3,0,2.1,10,13,30,25
1,69,3,0,2.1,10,13,30,25
1,69,3,0,2.1,10,13,30,25
1,69,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
46,6,3,0,2.1,10,13,30,25
46,6,3,0,2.1,10,13,30,25
46,6,3,0,2.1,10,13,30,25
48,8,3,0,2.1,10,13,30,25
48,8,3,0,2.1,10,13,30,25
44,8,3,0,2.1,10,13,30,25
44,8,3,0,2.1,10,13,30,25
36,8,3,0,2.1,10,13,30,25
35,10,3,0,2.1,10,13,30,25
34,10,3,0,2.1,10,13,30,25
36,12,3,0,2.1,10,13,30,25
35,14,3,0,2.1,10,13,30,25
33,14,3,0,2.1,10,13,30,25
29,14,3,0,2.1,10,13,30,25
30,16,3,0,2.1,10,13,30,25
29,16,3,0,2.1,10,13,30,25
27,16,3,0,2.1,10,13,30,25
26,16,3,0,2.1,10,13,30,25
26,16,3,0,2.1,10,13,30,25
23,16,3,0,2.1,10,13,30,25
25,18,3,0,2.1,10,13,30,25
25,18,3,0,2.1,10,13,30,25
27,20,3,0,2.1,10,13,30,25
27,20,3,0,2.1,10,13,30,25
29,22,3,0,2.1,10,13,30,25
29,22,3,0,2.1,10,13,30,25
31,24,3,0,2.1,10,13,30,25
22,24,3,0,2.1,10,13,30,25
21,24,3,0,2.1,10,13,30,25
20,24,3,0,2.1,10,13,30,25
13,24,3,0,2.1,10,13,30,25
13,24,3,0,2.1,10,13,30,25
14,26,3,0,2.1,10,13,30,25
13,26,3,0,2.1,10,13,30,25
13,26,3,0,2.1,10,13,30,25
13,26,3,0,2.1,10,13,30,25
13,26,3,0,2.1,10,13,30,25
11,26,3,0,2.1,10,13,30,25
15,30,3,0,2.1,10,13,30,25
15,30,3,0,2.1,10,13,30,25
14,30,3,0,2.1,10,13,30,25
14,30,3,0,2.1,10,13,30,25
13,30,3,0,2.1,10,13,30,25
12,30,3,0,2.1,10,13,30,25
12,32,3,0,2.1,10,13,30,25
10,32,3,0,2.1,10,13,30,25
11,34,3,0,2.1,10,13,30,25
8,34,3,0,2.1,10,13,30,25
8,34,3,0,2.1,10,13,30,25
8,34,3,0,2.1,10,13,30,25
8,34,3,0,2.1,10,13,30,25
8,34,3,0,2.1,10,13,30,25
8,34,3,0,2.1,10,13,30,25
8,34,3,0,2.1,10,13,30,25
7,34,3,0,2.1,10,13,30,25
7,34,3,0,2.1,10,13,30,25
7,34,3,0,2.1,10,13,30,25
4,34,3,0,2.1,10,13,30,25
4,34,3,0,2.1,10,13,30,25
4,34,3,0,2.1,10,13,30,25
4,34,3,0,2.1,10,13,30,25
4,34,3,0,2.1,10,13,30,25
4,34,3,0,2.1,10,13,30,25
4,34,3,0,2.1,10,13,30,25
4,34,3,0,2.1,10,13,30,25
4,34,3,0,2.1,10,13,30,25
4,34,3,0,2.1,10,13,30,25
4,34,3,0,2.1,10,13,30,25
4,34,3,0,2.1,10,13,30,25
4,34,3,0,2.1,10,13,30,25
4,34,3,0,2.1,10,13,30,25
4,34,3,0,2.1,10,13,30,25
4,34,3,0,2.1,10,13,30,25
4,34,3,0,2.1,10,13,30,25
4,34,3,0,2.1,10,13,30,25
3,34,3,0,2.1,10,13,30,25
2,34,3,0,2.1,10,13,30,25
1,34,3,0,2.1,10,13,30,25
1,34,3,0,2.1,10,13,30,25
1,34,3,0,2.1,10,13,30,25
1,34,3,0,2.1,10,13,30,25
1,34,3,0,2.1,10,13,30,25
1,34,3,0,2.1,10,13,30,25
1,34,3,0,2.1,10,13,30,25
1,34,3,0,2.1,10,13,30,25
1,34,3,0,2.1,10,13,30,25
1,34,3,0,2.1,10,13,30,25
1,34,3,0,2.1,10,13,30,25
1,34,3,0,2.1,10,13,30,25
1,34,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
44,4,3,0,2.1,10,13,30,25
44,4,3,0,2.1,10,13,30,25
44,4,3,0,2.1,10,13,30,25
44,4,3,0,2.1,10,13,30,25
44,4,3,0,2.1,10,13,30,25
46,6,3,0,2.1,10,13,30,25
45,6,3,0,2.1,10,13,30,25
43,10,3,0,2.1,10,13,30,25
40,10,3,0,2.1,10,13,30,25
37,12,3,0,2.1,10,13,30,25
30,12,3,0,2.1,10,13,30,25
23,12,3,0,2.1,10,13,30,25
24,14,3,0,2.1,10,13,30,25
21,14,3,0,2.1,10,13,30,25
21,14,3,0,2.1,10,13,30,25
21,14,3,0,2.1,10,13,30,25
21,14,3,0,2.1,10,13,30,25
23,16,3,0,2.1,10,13,30,25
23,16,3,0,2.1,10,13,30,25
23,16,3,0,2.1,10,13,30,25
25,18,3,0,2.1,10,13,30,25
25,18,3,0,2.1,10,13,30,25
24,18,3,0,2.1,10,13,30,25
24,18,3,0,2.1,10,13,30,25
22,18,3,0,2.1,10,13,30,25
22,18,3,0,2.1,10,13,30,25
22,18,3,0,2.1,10,13,30,25
24,21,3,0,2.1,10,13,30,25
22,21,3,0,2.1,10,13,30,25
21,21,3,0,2.1,10,13,30,25
21,21,3,0,2.1,10,13,30,25
24,24,3,0,2.1,10,13,30,25
21,24,3,0,2.1,10,13,30,25
19,24,3,0,2.1,10,13,30,25
18,24,3,0,2.1,10,13,30,25
16,24,3,0,2.1,10,13,30,25
16,24,3,0,2.1,10,13,30,25
16,24,3,0,2.1,10,13,30,25
15,24,3,0,2.1,10,13,30,25
18,27,3,0,2.1,10,13,30,25
18,27,3,0,2.1,10,13,30,25
17,27,3,0,2.1,10,13,30,25
17,27,3,0,2.1,10,13,30,25
16,27,3,0,2.1,10,13,30,25
16,27,3,0,2.1,10,13,30,25
16,27,3,0,2.1,10,13,30,25
14,27,3,0,2.1,10,13,30,25
13,27,3,0,2.1,10,13,30,25
12,27,3,0,2.1,10,13,30,25
12,27,3,0,2.1,10,13,30,25
12,27,3,0,2.1,10,13,30,25
12,27,3,0,2.1,10,13,30,25
14,29,3,0,2.1,10,13,30,25
14,29,3,0,2.1,10,13,30,25
17,32,3,0,2.1,10,13,30,25
16,32,3,0,2.1,10,13,30,25
16,32,3,0,2.1,10,13,30,25
16,32,3,0,2.1,10,13,30,25
16,32,3,0,2.1,10,13,30,25
16,32,3,0,2.1,10,13,30,25
16,32,3,0,2.1,10,13,30,25
16,32,3,0,2.1,10,13,30,25
15,32,3,0,2.1,10,13,30,25
17,34,3,0,2.1,10,13,30,25
15,34,3,0,2.1,10,13,30,25
15,34,3,0,2.1,10,13,30,25
15,34,3,0,2.1,10,13,30,25
15,34,3,0,2.1,10,13,30,25
15,34,3,0,2.1,10,13,30,25
15,34,3,0,2.1,10,13,30,25
19,38,3,0,2.1,10,13,30,25
19,38,3,0,2.1,10,13,30,25
19,38,3,0,2.1,10,13,30,25
19,38,3,0,2.1,10,13,30,25
19,38,3,0,2.1,10,13,30,25
19,38,3,0,2.1,10,13,30,25
19,38,3,0,2.1,10,13,30,25
18,38,3,0,2.1,10,13,30,25
16,38,3,0,2.1,10,13,30,25
15,38,3,0,2.1,10,13,30,25
15,38,3,0,2.1,10,13,30,25
13,38,3,0,2.1,10,13,30,25
11,38,3,0,2.1,10,13,30,25
11,38,3,0,2.1,10,13,30,25
11,38,3,0,2.1,10,13,30,25
11,38,3,0,2.1,10,13,30,25
13,40,3,0,2.1,10,13,30,25
15,42,3,0,2.1,10,13,30,25
14,42,3,0,2.1,10,13,30,25
14,42,3,0,2.1,10,13,30,25
13,42,3,0,2.1,10,13,30,25
13,42,3,0,2.1,10,13,30,25
12,42,3,0,2.1,10,13,30,25
12,42,3,0,2.1,10,13,30,25
14,44,3,0,2.1,10,13,30,25
14,44,3,0,2.1,10,13,30,25
14,44,3,0,2.1,10,13,30,25
14,44,3,0,2.1,10,13,30,25
14,44,3,0,2.1,10,13,30,25
13,44,3,0,2.1,10,13,30,25
11,44,3,0,2.1,10,13,30,25
14,47,3,0,2.1,10,13,30,25
14,47,3,0,2.1,10,13,30,25
14,47,3,0,2.1,10,13,30,25
14,47,3,0,2.1,10,13,30,25
14,47,3,0,2.1,10,13,30,25
13,47,3,0,2.1,10,13,30,25
10,47,3,0,2.1,10,13,30,25
8,47,3,0,2.1,10,13,30,25
8,47,3,0,2.1,10,13,30,25
7,47,3,0,2.1,10,13,30,25
7,47,3,0,2.1,10,13,30,25
7,47,3,0,2.1,10,13,30,25
7,47,3,0,2.1,10,13,30,25
7,47,3,0,2.1,10,13,30,25
7,47,3,0,2.1,10,13,30,25
6,47,3,0,2.1,10,13,30,25
6,47,3,0,2.1,10,13,30,25
6,47,3,0,2.1,10,13,30,25
6,47,3,0,2.1,10,13,30,25
6,47,3,0,2.1,10,13,30,25
5,47,3,0,2.1,10,13,30,25
4,47,3,0,2.1,10,13,30,25
4,47,3,0,2.1,10,13,30,25
3,47,3,0,2.1,10,13,30,25
3,47,3,0,2.1,10,13,30,25
3,47,3,0,2.1,10,13,30,25
3,47,3,0,2.1,10,13,30,25
3,47,3,0,2.1,10,13,30,25
3,47,3,0,2.1,10,13,30,25
3,47,3,0,2.1,10,13,30,25
3,47,3,0,2.1,10,13,30,25
3,47,3,0,2.1,10,13,30,25
3,47,3,0,2.1,10,13,30,25
3,47,3,0,2.1,10,13,30,25
3,47,3,0,2.1,10,13,30,25
3,47,3,0,2.1,10,13,30,25
3,47,3,0,2.1,10,13,30,25
3,47,3,0,2.1,10,13,30,25
1,47,3,0,2.1,10,13,30,25
1,47,3,0,2.1,10,13,30,25
1,47,3,0,2.1,10,13,30,25
1,47,3,0,2.1,10,13,30,25
1,47,3,0,2.1,10,13,30,25
1,47,3,0,2.1,10,13,30,25
1,47,3,0,2.1,10,13,30,25
1,47,3,0,2.1,10,13,30,25
1,47,3,0,2.1,10,13,30,25
1,47,3,0,2.1,10,13,30,25
1,47,3,0,2.1,10,13,30,25
1,47,3,0,2.1,10,13,30,25
1,47,3,0,2.1,10,13,30,25
1,47,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
40,0,3,0,2.1,10,13,30,25
46,6,3,0,2.1,10,13,30,25
48,8,3,0,2.1,10,13,30,25
48,8,3,0,2.1,10,13,30,25
52,12,3,0,2.1,10,13,30,25
52,12,3,0,2.1,10,13,30,25
51,12,3,0,2.1,10,13,30,25
54,15,3,0,2.1,10,13,30,25
53,17,3,0,2.1,10,13,30,25
55,19,3,0,2.1,10,13,30,25
53,21,3,0,2.1,10,13,30,25
52,23,3,0,2.1,10,13,30,25
51,25,3,0,2.1,10,13,30,25
51,27,3,0,2.1,10,13,30,25
50,27,3,0,2.1,10,13,30,25
48,29,3,0,2.1,10,13,30,25
53,36,3,0,2.1,10,13,30,25
55,38,3,0,2.1,10,13,30,25
55,40,3,0,2.1,10,13,30,25
54,40,3,0,2.1,10,13,30,25
53,40,3,0,2.1,10,13,30,25
55,42,3,0,2.1,10,13,30,25
57,46,3,0,2.1,10,13,30,25
57,48,3,0,2.1,10,13,30,25
51,48,3,0,2.1,10,13,30,25
47,48,3,0,2.1,10,13,30,25
47,52,3,0,2.1,10,13,30,25
46,52,3,0,2.1,10,13,30,25
47,54,3,0,2.1,10,13,30,25
46,54,3,0,2.1,10,13,30,25
46,54,3,0,2.1,10,13,30,25
46,54,3,0,2.1,10,13,30,25
45,54,3,0,2.1,10,13,30,25
46,56,3,0,2.1,10,13,30,25
50,60,3,0,2.1,10,13,30,25
50,60,3,0,2.1,10,13,30,25
47,60,3,0,2.1,10,13,30,25
49,62,3,0,2.1,10,13,30,25
48,62,3,0,2.1,10,13,30,25
47,62,3,0,2.1,10,13,30,25
45,62,3,0,2.1,10,13,30,25
47,64,3,0,2.1,10,13,30,25
48,66,3,0,2.1,10,13,30,25
49,68,3,0,2.1,10,13,30,25
49,68,3,0,2.1,10,13,30,25
47,70,3,0,2.1,10,13,30,25
43,70,3,0,2.1,10,13,30,25
41,70,3,0,2.1,10,13,30,25
42,74,3,0,2.1,10,13,30,25
43,76,3,0,2.1,10,13,30,25
45,78,3,0,2.1,10,13,30,25
45,78,3,0,2.1,10,13,30,25
44,78,3,0,2.1,10,13,30,25
41,78,3,0,2.1,10,13,30,25
45,84,3,0,2.1,10,13,30,25
46,86,3,0,2.1,10,13,30,25
42,86,3,0,2.1,10,13,30,25
46,90,3,0,2.1,10,13,30,25
46,90,3,0,2.1,10,13,30,25
49,94,3,0,2.1,10,13,30,25
53,99,3,0,2.1,10,13,30,25
53,103,3,0,2.1,10,13,30,25
50,103,3,0,2.1,10,13,30,25
49,103,3,0,2.1,10,13,30,25
51,105,3,0,2.1,10,13,30,25
54,109,3,0,2.1,10,13,30,25
53,109,3,0,2.1,10,13,30,25
55,111,3,0,2.1,10,13,30,25
58,115,3,0,2.1,10,13,30,25
55,115,3,0,2.1,10,13,30,25
51,115,3,0,2.1,10,13,30,25
51,117,3,0,2.1,10,13,30,25
53,119,3,0,2.1,10,13,30,25
55,121,3,0,2.1,10,13,30,25
58,125,3,0,2.1,10,13,30,25
59,127,3,0,2.1,10,13,30,25
57,127,3,0,2.1,10,13,30,25
58,129,3,0,2.1,10,13,30,25
59,133,3,0,2.1,10,13,30,25
60,135,3,0,2.1,10,13,30,25
63,140,3,0,2.1,10,13,30,25
62,142,3,0,2.1,10,13,30,25
62,142,3,0,2.1,10,13,30,25
65,146,3,0,2.1,10,13,30,25
62,146,3,0,2.1,10,13,30,25
61,148,3,0,2.1,10,13,30,25
63,150,3,0,2.1,10,13,30,25
64,154,3,0,2.1,10,13,30,25
61,158,3,0,2.1,10,13,30,25
60,162,3,0,2.1,10,13,30,25
61,164,3,0,2.1,10,13,30,25
63,167,3,0,2.1,10,13,30,25
65,169,3,0,2.1,10,13,30,25
64,169,3,0,2.1,10,13,30,25
64,171,3,0,2.1,10,13,30,25
65,173,3,0,2.1,10,13,30,25
69,177,3,0,2.1,10,13,30,25
70,181,3,0,2.1,10,13,30,25
73,186,3,0,2.1,10,13,30,25
69,186,3,0,2.1,10,13,30,25
66,188,3,0,2.1,10,13,30,25
67,191,3,0,2.1,10,13,30,25
73,199,3,0,2.1,10,13,30,25
74,201,3,0,2.1,10,13,30,25
75,205,3,0,2.1,10,13,30,25
76,207,3,0,2.1,10,13,30,25
75,209,3,0,2.1,10,13,30,25
76,213,3,0,2.1,10,13,30,25
73,215,3,0,2.1,10,13,30,25
72,217,3,0,2.1,10,13,30,25
70,221,3,0,2.1,10,13,30,25
64,221,3,0,2.1,10,13,30,25
60,223,3,0,2.1,10,13,30,25
57,223,3,0,2.1,10,13,30,25
52,223,3,0,2.1,10,13,30,25
48,223,3,0,2.1,10,13,30,25
53,232,3,0,2.1,10,13,30,25
58,238,3,0,2.1,10,13,30,25
55,238,3,0,2.1,10,13,30,25
53,238,3,0,2.1,10,13,30,25
52,238,3,0,2.1,10,13,30,25
49,238,3,0,2.1,10,13,30,25
49,240,3,0,2.1,10,13,30,25
51,244,3,0,2.1,10,13,30,25
55,249,3,0,2.1,10,13,30,25
59,255,3,0,2.1,10,13,30,25
58,255,3,0,2.1,10,13,30,25
61,259,3,0,2.1,10,13,30,25
53,259,3,0,2.1,10,13,30,25
53,259,3,0,2.1,10,13,30,25
60,266,3,0,2.1,10,13,30,25
54,266,3,0,2.1,10,13,30,25
52,270,3,0,2.1,10,13,30,25
49,272,3,0,2.1,10,13,30,25
53,276,3,0,2.1,10,13,30,25
57,280,3,0,2.1,10,13,30,25
53,280,3,0,2.1,10,13,30,25
56,285,3,0,2.1,10,13,30,25
60,289,3,0,2.1,10,13,30,25
61,292,3,0,2.1,10,13,30,25
60,292,3,0,2.1,10,13,30,25
62,296,3,0,2.1,10,13,30,25
63,298,3,0,2.1,10,13,30,25
58,300,3,0,2.1,10,13,30,25
58,302,3,0,2.1,10,13,30,25
59,304,3,0,2.1,10,13,30,25
55,306,3,0,2.1,10,13,30,25
55,306,3,0,2.1,10,13,30,25
59,310,3,0,2.1,10,13,30,25
56,310,3,0,2.1,10,13,30,25
58,319,3,0,2.1,10,13,30,25
61,323,3,0,2.1,10,13,30,25
65,327,3,0,2.1,10,13,30,25
66,329,3,0,2.1,10,13,30,25
60,329,3,0,2.1,10,13,30,25
63,334,3,0,2.1,10,13,30,25
67,338,3,0,2.1,10,13,30,25
72,346,3,0,2.1,10,13,30,25
74,350,3,0,2.1,10,13,30,25
71,352,3,0,2.1,10,13,30,25
70,352,3,0,2.1,10,13,30,25
68,356,3,0,2.1,10,13,30,25
68,358,3,0,2.1,10,13,30,25
74,365,3,0,2.1,10,13,30,25
75,367,3,0,2.1,10,13,30,25
81,375,3,0,2.1,10,13,30,25
85,379,3,0,2.1,10,13,30,25
82,379,3,0,2.1,10,13,30,25
81,381,3,0,2.1,10,13,30,25
88,390,3,0,2.1,10,13,30,25
78,394,3,0,2.1,10,13,30,25
83,400,3,0,2.1,10,13,30,25
88,406,3,0,2.1,10,13,30,25
87,413,3,0,2.1,10,13,30,25
86,417,3,0,2.1,10,13,30,25
86,423,3,0,2.1,10,13,30,25
84,429,3,0,2.1,10,13,30,25
82,433,3,0,2.1,10,13,30,25
83,439,3,0,2.1,10,13,30,25
79,439,3,0,2.1,10,13,30,25
84,445,3,0,2.1,10,13,30,25
84,445,3,0,2.1,10,13,30,25
79,447,3,0,2.1,10,13,30,25
74,451,3,0,2.1,10,13,30,25
80,461,3,0,2.1,10,13,30,25
74,463,3,0,2.1,10,13,30,25
76,467,3,0,2.1,10,13,30,25
72,467,3,0,2.1,10,13,30,25
69,467,3,0,2.1,10,13,30,25
72,471,3,0,2.1,10,13,30,25
76,475,3,0,2.1,10,13,30,25
75,477,3,0,2.1,10,13,30,25
70,477,3,0,2.1,10,13,30,25
77,485,3,0,2.1,10,13,30,25
78,487,3,0,2.1,10,13,30,25
78,491,3,0,2.1,10,13,30,25
80,493,3,0,2.1,10,13,30,25
81,497,3,0,2.1,10,13,30,25
82,503,3,0,2.1,10,13,30,25
78,503,3,0,2.1,10,13,30,25
84,511,3,0,2.1,10,13,30,25
79,513,3,0,2.1,10,13,30,25
79,517,3,0,2.1,10,13,30,25
67,519,3,0,2.1,10,13,30,25
64,519,3,0,2.1,10,13,30,25
62,519,3,0,2.1,10,13,30,25
46,521,3,0,2.1,10,13,30,25
53,528,3,0,2.1,10,13,30,25
56,532,3,0,2.1,10,13,30,25
61,538,3,0,2.1,10,13,30,25
63,540,3,0,2.1,10,13,30,25
65,544,3,0,2.1,10,13,30,25
66,549,3,0,2.1,10,13,30,25
62,549,3,0,2.1,10,13,30,25
57,551,3,0,2.1,10,13,30,25
59,553,3,0,2.1,10,13,30,25
60,555,3,0,2.1,10,13,30,25
62,557,3,0,2.1,10,13,30,25
64,561,3,0,2.1,10,13,30,25
68,567,3,0,2.1,10,13,30,25
65,567,3,0,2.1,10,13,30,25
62,571,3,0,2.1,10,13,30,25
61,573,3,0,2.1,10,13,30,25
61,573,3,0,2.1,10,13,30,25
60,573,3,0,2.1,10,13,30,25
67,580,3,0,2.1,10,13,30,25
71,585,3,0,2.1,10,13,30,25
72,587,3,0,2.1,10,13,30,25
61,587,3,0,2.1,10,13,30,25
61,591,3,0,2.1,10,13,30,25
62,593,3,0,2.1,10,13,30,25
61,593,3,0,2.1,10,13,30,25
69,601,3,0,2.1,10,13,30,25
69,606,3,0,2.1,10,13,30,25
69,606,3,0,2.1,10,13,30,25
72,610,3,0,2.1,10,13,30,25
74,614,3,0,2.1,10,13,30,25
74,617,3,0,2.1,10,13,30,25
71,619,3,0,2.1,10,13,30,25
71,621,3,0,2.1,10,13,30,25
75,627,3,0,2.1,10,13,30,25
72,629,3,0,2.1,10,13,30,25
77,636,3,0,2.1,10,13,30,25
76,638,3,0,2.1,10,13,30,25
77,640,3,0,2.1,10,13,30,25
72,640,3,0,2.1,10,13,30,25
75,644,3,0,2.1,10,13,30,25
72,646,3,0,2.1,10,13,30,25
64,648,3,0,2.1,10,13,30,25
66,652,3,0,2.1,10,13,30,25
70,659,3,0,2.1,10,13,30,25
72,663,3,0,2.1,10,13,30,25
72,667,3,0,2.1,10,13,30,25
70,669,3,0,2.1,10,13,30,25
73,673,3,0,2.1,10,13,30,25
74,677,3,0,2.1,10,13,30,25
73,679,3,0,2.1,10,13,30,25
75,685,3,0,2.1,10,13,30,25
67,685,3,0,2.1,10,13,30,25
60,685,3,0,2.1,10,13,30,25
59,687,3,0,2.1,10,13,30,25
58,689,3,0,2.1,10,13,30,25
60,693,3,0,2.1,10,13,30,25
61,695,3,0,2.1,10,13,30,25
61,697,3,0,2.1,10,13,30,25
57,699,3,0,2.1,10,13,30,25
58,701,3,0,2.1,10,13,30,25
57,701,3,0,2.1,10,13,30,25
58,703,3,0,2.1,10,13,30,25
58,705,3,0,2.1,10,13,30,25
60,714,3,0,2.1,10,13,30,25
60,714,3,0,2.1,10,13,30,25
56,716,3,0,2.1,10,13,30,25
53,716,3,0,2.1,10,13,30,25
51,716,3,0,2.1,10,13,30,25
51,718,3,0,2.1,10,13,30,25
51,718,3,0,2.1,10,13,30,25
56,724,3,0,2.1,10,13,30,25
59,728,3,0,2.1,10,13,30,25
59,730,3,0,2.1,10,13,30,25
56,732,3,0,2.1,10,13,30,25
60,738,3,0,2.1,10,13,30,25
62,742,3,0,2.1,10,13,30,25
60,744,3,0,2.1,10,13,30,25
59,746,3,0,2.1,10,13,30,25
57,748,3,0,2.1,10,13,30,25
56,748,3,0,2.1,10,13,30,25
58,752,3,0,2.1,10,13,30,25
54,752,3,0,2.1,10,13,30,25
